@relation 'training-set-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-L1-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C4-L1-weka.filters.unsupervised.attribute.Remove-R3,4'

@attribute id numeric
@attribute cleaned_tweets string
@attribute subtask_c {IND,GRP,OTH}

@data
68548,'espn joke entitled bully handle losing',IND
59861,'thought left hated guns gun violence gun control right',IND
14657,'fuckin great brother laughed like little girl grab balls stay trade',IND
96366,liar,IND
67511,'already legalized killing babies liberals afraid trumps supreme court picks taking away',GRP
65402,'look ellen socialist commie one government universal health care bigger government gun control free colleges american capitalism',IND
49433,'simply disagree flotus exposing egregious behavior husband one else potus actions hurting country words matter style matters truth matters',OTH
12840,'kkk amp gun control traditions dems started kkk hated blacks started gun control stop arming klan victims gunsense gun ownership whateverittakes inform liberals truth',OTH
92674,'see racist though see undeserving overbearing crybaby throwing tantrum like serena williams pull maybe racist sees',IND
56430,'becoming court jester senate',GRP
82767,'bakkt etf would done calling etf fuken cuuuuuks',IND
13316,'communists liberals get bullet wow f ck communists excluding instead unifying',GRP
44573,'everyone ragging ass puerto rico mayor put stop work done back',IND
26357,'bbc stop blatant biassed backing conservatives theresa may hit back feet responses scripted robotic say least worst leader along worst government country ever',OTH
97258,'still lot religious conservatives hopefully beto getting bunch unlikely voters polls capture',GRP
32754,'yep lots people think antifa violent understand context operate opposing like biggest thing year ago unite right white supremacist killed someone several people attacked',IND
66452,awful,IND
25385,'yep yale law school well also mentioned one point could pee name snow groping someone holding choking boys boys nbd moronsaregoverningamerica maga kavanaugh',GRP
82616,'tell idiot try religion book height b reduced inch top amrinder reaches arrest sick needs treatment alive becoz hindu blabber non sense',IND
39893,'funny liberals use terms like snowflake triggered bc exactly terms originally used conservatives describe liberals election day still lmao never seen grown screen bloody murder new potus',GRP
73270,'wonder still love drug dealing boyfriend worked burger king',IND
49468,'obsessed millionaire good comedian money big daddy bone spurs handed hole',IND
17773,'think trying funny dog whistle prohibitionists either way total fucking disgrace belittles cannabis use wankers',GRP
53980,'people died chicago stupid sound idiot',IND
87193,'hell fuckin yea',IND
19432,'david calling lynn resign reckless irresponsible statement needs resign immediately unfit hold position anywhere see',IND
11805,'lindsey never sink low rest hateful liberals',IND
37123,'lying liberals smh',IND
55254,'bunch vultures tim isnt even gone yet wtf shame see hope left every penny animal rescue carol burnett star tim conway recovers brain surgery family battle comic fate rages foxnews',IND
52085,'nice hat hey liberals democrats living rent free heads like mcdonald imlovingit sweet revenge never tasted good maga walkaway',GRP
37632,'curious find website fit narrative cowards',OTH
24268,'xtc going help sleep hahahah help feel better rockstar shitting us mean sleeping pills',GRP
41812,'blight womanhood grow',IND
70993,'think meant say sent jail fraud',IND
73227,'love badass',IND
85714,'sex symbol rap lmaooo bitch youre fat fuck anyways tryna fight',GRP
53393,'mean bernie assholes stayed home',IND
22388,'talks shit buff chicken dip dude buff chicken dip',IND
77680,'washingtonpost broke story therapist notes miss ford stated four men assaulted two votedemsout end dirtytricks stop wrong dc kavanaugh maga foxnews liar cnn msnbc senflake wrong use metoo politics christineblaseyford',OTH
51664,'toxic even alligators',IND
74550,'whoaaa amazing wanna see also kinky lil slut ily',IND
13602,'worries antifa still live parents basement go community college',IND
78188,dog,IND
84118,'cops rarely got shot countries gun control',OTH
12327,'fuck cunt try size',IND
63839,'better hurry pretty old',IND
80097,'fucking good',IND
77255,'huge fuck part',IND
44031,'illegal immigrants human beings trump supporters maga gullibles ms killers fear mongering human beings womb baby business antifa rw nut jobs law abiding nra members could terrorists bill clinton crush kavanugh predator',IND
94418,'country people openly abuse ram krishna tearing geeta bravery real bravery would done books belonging religions big coward',IND
89602,'title book pretty much sums conversation avram either shill criminal really mentally incapable understanding facts contradict brainwashing',IND
26495,'like music sucks',IND
40193,'david birnbaum invisible man except election time exactly worst liberals arrogance amp complacency mention arrogance amp contempt electors',IND
54316,'carrey pig',IND
96815,'like reading leaflet antifa blm utter garbage',IND
31547,'log doesnt give shit bet eats nachos middle night underwear',IND
89659,'cowards masks antifa true fascists',GRP
63003,'hypocrite back stabber like boss applaud clip neighbors help need help',IND
86698,'yeah poor conservatives eyes see ears hear loving brain bath continue pretty soon pedophlia next great virtue champion see kind loving pedo dawn tv set make march line resist',GRP
17153,'thank random internet person next time want shit squeeze head',IND
39156,'let kid prostitute',IND
62891,'empty mind god shall speak wise increase abundance surely fool seen powerful ascended descended times rare messages absolute',IND
86757,'yes stupid everyone knows bachelor',IND
99208,'fear tactics make people attack bullshit',IND
48083,'consistently stupid argument gun control advocates make',IND
15589,'give shot chris han nasty h player bb',IND
82716,'antifa riot screaming white people',IND
24235,'full bs',IND
92478,'well dumb box rocks give pass',IND
20257,disgusting,IND
19694,'agree obese people trying change way good luck lazy tess holliday opposite actively promoting good beautiful obese lazy greedy simple science',IND
97943,'shut ass',IND
42732,'tired liberals everywhere afraid go away money power tax payer paid junkets unbridled arrogance sick keep pressure working',IND
13388,'ok antifa terrorists intelligent conversations way keep head safe space',GRP
11975,'several women mps key gun control debate canada min justice heavy lifting introducing gun law said gun control works probably oldest effective form crime prevention law cdnpoli cdnhist',GRP
12747,'perfect description antifa fascist shit bags',IND
55366,'wrongfully characterizing fucking truth guys ignorant see',GRP
72884,'better monday hell slow walk dictate terms maga',IND
39039,'trashy thing sleep way top married men',IND
42224,'useful idiots international communism like antifa today',IND
75971,'makes dope ass songs singer writer',IND
36473,'bitch meant didnt know zoomed bitch fun',IND
